loc1,loc2,loc3,loc4,loc5
-0.004193812,0.07219916,-0.067311585,8.894325e-10,0.010927999
-0.002173888,0.07184217,-0.07389149,1.3842864e-09,0.010140792
-0.0003930265,0.07120784,-0.080190204,2.1434186e-09,0.009356508
0.0011833528,0.07031451,-0.08616327,3.3018093e-09,0.008629676
0.0025945904,0.06913861,-0.09182054,5.0600684e-09,0.008005272
0.0038654362,0.067618534,-0.09718632,7.7146325e-09,0.0075129056
0.0049939896,0.06571832,-0.10223293,1.17010055e-08,0.007162511
0.0059520635,0.063479416,-0.106860004,1.765527e-08,0.0069423285
0.0066979574,0.06099817,-0.11094829,2.6501015e-08,0.0068197795
0.0071963146,0.058347195,-0.11444117,3.957137e-08,0.0067454074
0.007436275,0.05551998,-0.11737499,5.877911e-08,0.0066596074
0.0074393037,0.05245179,-0.119825825,8.685219e-08,0.006501357
0.007252396,0.0490868,-0.12182191,1.2765749e-07,0.0062177135
0.0069294497,0.04541613,-0.12330646,1.8664272e-07,0.005772587
0.0065099276,0.041452557,-0.12418876,2.7143514e-07,0.005153253
0.0060057305,0.037184615,-0.12443471,3.9264648e-07,0.004373296
0.0054029105,0.03257475,-0.12410679,5.6494724e-07,0.0034711864
0.0046766354,0.027609186,-0.123309836,8.0848866e-07,0.002504417
0.0038107107,0.022340175,-0.12208998,1.15077e-06,0.0015399468
0.0028113166,0.016864834,-0.12038201,1.6290697e-06,0.0006424895
0.0017090914,0.011256376,-0.11805789,2.293585e-06,-0.00013725815
0.0005507054,0.0055199144,-0.11503473,3.2114474e-06,-0.0007721609
-0.00061422866,-0.0003808185,-0.11134515,4.471812e-06,-0.0012639419
-0.0017449773,-0.0064590373,-0.107109025,6.1922465e-06,-0.0016429268
-0.0028171404,-0.012677596,-0.10243785,8.526668e-06,-0.0019619807
-0.003824929,-0.018988842,-0.09736244,1.1675101e-05,-0.0022855953
-0.0047776233,-0.02539183,-0.09184631,1.5895523e-05,-0.0026761952
-0.0056894794,-0.031934846,-0.085860945,2.1518093e-05,-0.003180489
-0.00656474,-0.038653057,-0.079441786,2.8961997e-05,-0.0038188614
-0.0073841633,-0.04550647,-0.07266968,3.8755094e-05,-0.004580312
-0.008102237,-0.052385762,-0.06560211,5.15565e-05,-0.005424307
-0.008660325,-0.059180208,-0.058230426,6.818207e-05,-0.006289407
-0.009010671,-0.06583612,-0.05051039,8.963251e-05,-0.007106917
-0.009136653,-0.07234988,-0.04243593,0.00011712372,-0.00781655
-0.009054709,-0.07871589,-0.03407953,0.00015211852,-0.008380434
-0.0087952595,-0.08489689,-0.025556322,0.00019635848,-0.008792001
-0.008375581,-0.09084993,-0.016947806,0.00025189447,-0.00907741
-0.0077842386,-0.09656877,-0.008263685,0.00032111336,-0.009288883
-0.006987727,-0.10208102,0.0005186079,0.00040675848,-0.0094913915
-0.0059521673,-0.10739313,0.0093784295,0.0005119402,-0.009745902
-0.004661337,-0.112443216,0.018221965,0.00064013316,-0.010093412
-0.0031173164,-0.117119595,0.02693444,0.00079515483,-0.010543981
-0.0013271039,-0.12133096,0.03546542,0.0009811221,-0.011073772
0.0007084134,-0.12505575,0.04385915,0.0012023798,-0.0116310995
0.002990507,-0.12832066,0.05219218,0.0014633979,-0.012150062
0.0055083493,-0.13113776,0.060472272,0.0017686319,-0.012568226
0.008232557,-0.133474,0.06859429,0.002122344,-0.012843583
0.011129222,-0.13528645,0.076397024,0.0025283862,-0.0129660275
0.01418593,-0.13657717,0.08376894,0.0029899431,-0.012960004
0.017424757,-0.13739845,0.09070529,0.0035092414,-0.012877394
0.020884044,-0.13779615,0.09726801,0.004087233,-0.012782499
0.024578322,-0.13775206,0.10349394,0.0047232634,-0.012733329
0.028469626,-0.13718863,0.10934286,0.0054147416,-0.012764611
0.032478858,-0.13603032,0.11473097,0.0061568334,-0.012877546
0.036532708,-0.13425459,0.1196069,0.0069421995,-0.01303949
0.040608235,-0.1318827,0.12398735,0.0077608097,-0.013193801
0.044735417,-0.12893286,0.12791607,0.008599859,-0.013277052
0.048953217,-0.12539926,0.1313926,0.009443818,-0.013238434
0.053256914,-0.12128301,0.13434887,0.010274641,-0.013055418
0.05758422,-0.116631955,0.1367003,0.01107215,-0.012740724
0.061853454,-0.111530215,0.13841845,0.011814609,-0.012338318
0.066018514,-0.1060371,0.1395489,0.012479491,-0.011909565
0.07008818,-0.10013951,0.140156,0.013044429,-0.011513844
0.074090205,-0.09377375,0.1402538,0.013488306,-0.011189762
0.07801407,-0.08689818,0.13979733,0.013792442,-0.010943038
0.08178946,-0.07954212,0.13874424,0.013941811,-0.010745041
0.08532569,-0.07178323,0.13711947,0.013926208,-0.010542556
0.08857767,-0.06368487,0.1350099,0.0137412725,-0.010275691
0.091574214,-0.05526603,0.13248783,0.013389274,-0.009898062
0.09437611,-0.04653301,0.12954034,0.01287955,-0.009392524
0.096998155,-0.037528057,0.12608083,0.012228532,-0.008777127
0.09936774,-0.028331513,0.12203884,0.011459278,-0.008099169
0.10136337,-0.019012284,0.117443584,0.010600493,-0.0074193017
0.10290295,-0.009585066,0.11241976,0.009685038,-0.0067910575
0.10400201,-2.6604393e-05,0.10709917,0.008747982,-0.0062428312
0.10474619,0.009665599,0.101532966,0.007824326,-0.005768582
0.10520052,0.019438153,0.095685825,0.0069465283,-0.005330535
0.1053381,0.029207805,0.08950978,0.0061420384,-0.0048729903
0.1050547,0.03891423,0.08301821,0.005431048,-0.004342434
0.104256235,0.048535537,0.07628737,0.004824688,-0.0037068306
0.10293725,0.058050092,0.0693926,0.004323881,-0.0029672058
0.1011768,0.067395635,0.062354397,0.0039190245,-0.0021573114
0.099055976,0.07648203,0.05515381,0.003590613,-0.0013314288
0.0965764,0.085249454,0.047798343,0.0033108238,-0.0005446761
0.09365796,0.09370581,0.040362835,0.0030459985,0.0001670288
0.090218455,0.10189554,0.032956645,0.0027598361,0.00080002035
0.08625868,0.109828375,0.025649345,0.0024170321,0.0013841353
0.08187085,0.11744219,0.018434048,0.0019870063,0.0019716779
0.077161185,0.12463695,0.011269117,0.0014473228,0.002618177
0.07215981,0.13133915,0.004155165,0.0007864118,0.003362106
0.066803135,0.13752757,-0.0028346896,5.244219e-06,0.00421117
0.06100527,0.14320137,-0.009604433,-0.0008822945,0.005140352
0.054750994,0.14833906,-0.016111834,-0.0018504651,0.006102467
0.048124306,0.15290186,-0.022388488,-0.0028641454,0.0070472173
0.041248705,0.15687433,-0.02847834,-0.0038825115,0.007941433
0.034197785,0.16028517,-0.034357432,-0.0048635523,0.00878269
0.02695848,0.1631731,-0.03992101,-0.0057689045,0.009600984
0.019475393,0.16553131,-0.045056522,-0.006568408,0.0104477545
0.011728203,0.16729519,-0.04973183,-0.0072437865,0.011376449
0.0037685407,0.16839194,-0.054010496,-0.00779093,0.012422113
-0.0043119593,0.16880052,-0.057978876,-0.008220419,0.013587913
-0.012443504,0.16855778,-0.061657853,-0.008556132,0.014843778
-0.02060796,0.16770828,-0.06498445,-0.008832041,0.016137576
-0.028813463,0.16625844,-0.06787439,-0.009087535,0.017414272
-0.037047133,0.1641874,-0.07029552,-0.009361863,0.018635325
-0.045256015,0.16149701,-0.072277546,-0.009688453,0.019790445
-0.053371537,0.15823667,-0.07385712,-0.010089906,0.020896938
-0.061346866,0.15446898,-0.07502711,-0.010574447,0.021986855
-0.0691674,0.1502144,-0.07574931,-0.011134404,0.023087148
-0.07682741,0.14543985,-0.07601477,-0.011747016,0.024200909
-0.08430142,0.14010668,-0.07587891,-0.012377547,0.02529741
-0.09154013,0.13422558,-0.075424604,-0.012984291,0.02631511
-0.09848976,0.12785944,-0.0746875,-0.013524773,0.02717663
-0.10510912,0.12107706,-0.07362417,-0.013962233,0.027809806
-0.11136641,0.11391531,-0.07216249,-0.014271358,0.028166518
-0.11722641,0.10639192,-0.07028634,-0.014442326,0.028231908
-0.12265079,0.09854509,-0.068067715,-0.014482412,0.028020643
-0.12761506,0.09044255,-0.06561224,-0.014414815,0.027562272
-0.13211861,0.082141936,-0.062974416,-0.014274822,0.026882324
-0.13616598,0.07364887,-0.060130566,-0.014103876,0.025987573
-0.13973098,0.0649291,-0.057036154,-0.013942541,0.024862083
-0.14274311,0.055970803,-0.053704698,-0.013823517,0.023476006
-0.14512137,0.046832662,-0.050223432,-0.013765936,0.021803558
-0.14683142,0.037625104,-0.04668891,-0.01377195,0.019842548
-0.1479102,0.02844426,-0.04313141,-0.013826273,0.017627057
-0.14842647,0.019328114,-0.0395084,-0.013898852,0.015227543
-0.14840958,0.010275564,-0.03577325,-0.013950273,0.012737829
-0.14781493,0.001297067,-0.031946205,-0.0139389895,0.01025388
-0.14656365,-0.0075651905,-0.028114298,-0.013829064,0.007852632
-0.14461927,-0.01626584,-0.024364464,-0.013596977,0.0055790367
-0.14202504,-0.024789577,-0.020723904,-0.013236202,0.0034458702
-0.13886295,-0.033140503,-0.017169308,-0.012758617,0.0014453185
-0.13517705,-0.041296437,-0.013687953,-0.012192414,-0.00043370377
-0.13094205,-0.049185146,-0.010317085,-0.011576848,-0.0021908914
-0.12611228,-0.056717288,-0.0071157534,-0.010954794,-0.003809496
-0.120698966,-0.063844025,-0.004103201,-0.010364514,-0.005263269
-0.11478937,-0.070575744,-0.0012393325,-0.0098322835,-0.0065321503
-0.108480304,-0.07694155,0.0015225505,-0.009367341,-0.007619264
-0.10179218,-0.08293661,0.0041637034,-0.008960237,-0.008560884
-0.094658405,-0.08851668,0.0065894616,-0.008584973,-0.009423888
-0.08701214,-0.093641564,0.008699626,-0.008204579,-0.010290514
-0.07888787,-0.09831127,0.010472196,-0.0077790245,-0.011235727
-0.0704309,-0.10254927,0.011975069,-0.0072738733,-0.012305811
-0.061795294,-0.106353015,0.013292878,-0.006667854,-0.013506374
-0.053026356,-0.109673314,0.014443131,-0.00595771,-0.014804099
-0.044046715,-0.11245142,0.01536493,-0.005159241,-0.01614078
-0.034766078,-0.11467419,0.015986094,-0.0043042433,-0.017453153
-0.02520904,-0.11638523,0.016294017,-0.0034339689,-0.018689934
-0.015532648,-0.11764045,0.016337283,-0.0025904889,-0.019819273
-0.005913294,-0.11845915,0.016164023,-0.0018078305,-0.020824663
0.0035851586,-0.11882336,0.015770996,-0.0011048391,-0.021692967
0.013028613,-0.118718415,0.015120853,-0.0004813712,-0.022401955
0.022496905,-0.11816029,0.014205096,8.1285616e-05,-0.022914976
0.031953007,-0.11717638,0.0130774705,0.00061579107,-0.023186788
0.04123358,-0.11576831,0.011816156,0.0011609147,-0.02317904
0.050175026,-0.1139106,0.010454783,0.0017522323,-0.022878887
0.058748905,-0.1115948,0.008959635,0.0024134964,-0.022312123
0.06706593,-0.108869374,0.007280602,0.003150708,-0.021544043
0.07523724,-0.10582352,0.0054212706,0.0039503262,-0.020666339
0.08322706,-0.10252604,0.0034510877,0.0047820797,-0.019774236
0.090844974,-0.09898272,0.0014459677,0.005605761,-0.01894228
0.09789147,-0.09515737,-0.00057658134,0.0063804206,-0.01820774
0.1043198,-0.091031216,-0.0026547138,0.007073788,-0.01756732
0.110258535,-0.08663577,-0.0048134364,0.0076696505,-0.016987152
0.1158722,-0.08202912,-0.007005694,0.0081713805,-0.016420621
0.12119137,-0.07725205,-0.009130645,0.008600712,-0.01582572
0.12606971,-0.07231894,-0.011112871,0.008992006,-0.015174731
0.13030262,-0.067249745,-0.012958941,0.009383387,-0.014453406
0.1337921,-0.06209608,-0.014730708,0.009806923,-0.013652317
0.1366076,-0.05692186,-0.016463311,0.010280313,-0.012756966
0.13889848,-0.051757902,-0.018113837,0.010802168,-0.011743755
0.14075117,-0.046586633,-0.019591616,0.011352106,-0.010585668
0.14212298,-0.04138045,-0.020833202,0.011895667,-0.009266131
0.1428995,-0.036153525,-0.021840537,0.0123928655,-0.007794761
0.14300509,-0.030968856,-0.022646489,0.012808207,-0.006216799
0.14245985,-0.025893174,-0.023253962,0.013119617,-0.0046101864
0.14134243,-0.020952098,-0.023620836,0.013323938,-0.0030694334
0.1397109,-0.016135702,-0.023705695,0.013437533,-0.0016813247
0.13756268,-0.011443513,-0.023516221,0.013491759,-0.00050142244
0.13486227,-0.006911548,-0.023097754,0.013524492,0.00045967218
0.1315969,-0.0025876756,-0.022469983,0.013569944,0.0012352323
0.12780151,0.0015140555,-0.021584041,0.013649468,0.0018875144
0.1235362,0.0054227314,-0.020355167,0.013765828,0.0024855956
0.11884749,0.009169314,-0.018743385,0.013902437,0.0030849334
0.113753,0.012741598,-0.016797919,0.014027845,0.0037160136
0.1082575,0.016087405,-0.014615468,0.014104283,0.004384661
0.10237634,0.019161545,-0.012252972,0.014097992,0.005081009
0.09614286,0.021961868,-0.009683831,0.013988512,0.005790501
0.08960007,0.024515567,-0.006839865,0.013774332,0.006500289
0.08279266,0.026837867,-0.0036906195,0.013473331,0.0071978527
0.07576722,0.028916653,-0.00027555146,0.013117832,0.007863677
0.068571985,0.030740907,0.003339395,0.012745665,0.008463765
0.06124613,0.032333225,0.007125626,0.012389734,0.008948465
0.05380501,0.03373954,0.011102431,0.012068974,0.009261206
0.046241097,0.03498236,0.015285304,0.011783265,0.009355502
0.038550522,0.036032654,0.01963573,0.011513737,0.009213752
0.030768529,0.03683857,0.024073847,0.011228438,0.0088592945
0.02298155,0.03738412,0.028541718,0.010891784,0.0083552115
0.015297981,0.03771478,0.033044912,0.010475124,0.0077887
0.0077945637,0.0379029,0.037623122,0.009965336,0.0072460338
0.0004799841,0.037992403,0.04228083,0.009368926,0.0067873844
-0.006692199,0.03798174,0.0469555,0.008710416,0.006430952
-0.013766818,0.037856005,0.05155938,0.008025462,0.00615195
-0.020728203,0.0376228,0.05604808,0.007350743,0.0058957813
-0.02748556,0.037308596,0.06043823,0.006713582,0.0055991164
-0.033917174,0.036926847,0.064753935,0.0061243577,0.0052100495
-0.03994245,0.036466178,0.068962686,0.0055739433,0.0047000274
-0.045566883,0.03592033,0.07297489,0.0050369604,0.004064859
-0.050862994,0.03532485,0.076710336,0.0044799,0.0033174183
-0.055899475,0.034750897,0.08015921,0.0038717003,0.0024780612
-0.060673505,0.034254953,0.083369546,0.0031936073,0.0015686979
-0.065101355,0.033837445,0.08637324,0.00244532,0.0006131561
-0.069075905,0.033456884,0.08912997,0.0016455356,-0.00035811283
-0.07254322,0.03308447,0.09154814,0.00082671153,-0.0013042097
-0.07553328,0.032739386,0.09355739,2.5623129e-05,-0.002176106
-0.078120105,0.032469463,0.0951533,-0.0007273987,-0.0029270535
-0.080349706,0.032305643,0.09636986,-0.0014172439,-0.003528091
-0.08220235,0.03224557,0.09721737,-0.002048093,-0.003981783
-0.08362104,0.032281682,0.09765909,-0.0026414986,-0.004326757
-0.08457397,0.032432996,0.09765035,-0.0032290507,-0.0046288874
-0.085087225,0.032736443,0.097189054,-0.0038419077,-0.0049607353
-0.08521703,0.033206254,0.096312895,-0.004500477,-0.0053763413
-0.08499396,0.033812497,0.095043495,-0.0052075055,-0.005891102
-0.084399715,0.034509085,0.09334355,-0.005946762,-0.0064748446
-0.083400875,0.035281945,0.09114286,-0.0066877394,-0.0070609944
-0.08200246,0.03616233,0.08841113,-0.007394888,-0.007568175
-0.08026283,0.037190363,0.085198425,-0.00803845,-0.007925645
-0.07825359,0.03837169,0.08159526,-0.008603447,-0.008092846
-0.076007396,0.03967627,0.07765101,-0.00909394,-0.008066438
-0.073508784,0.04107591,0.07333596,-0.0095311785,-0.007874003
-0.07073501,0.042570956,0.06858597,-0.009946209,-0.0075591737
-0.06769998,0.04417254,0.06338022,-0.010369345,-0.0071658147
-0.06445412,0.04586434,0.05776973,-0.010819899,-0.0067277346
-0.061045755,0.0475956,0.051831555,-0.011299552,-0.0062663266
-0.05749415,0.04931965,0.0456053,-0.011791509,-0.0057938285
-0.05380742,0.051034838,0.0390831,-0.012265731,-0.005317231
-0.050020825,0.052778006,0.0322584,-0.012688532,-0.004838577
-0.04620115,0.054574292,0.025170691,-0.013033375,-0.004350882
-0.04240113,0.056397714,0.01789093,-0.013289326,-0.003832932
-0.03861296,0.05818433,0.010465189,-0.013464359,-0.0032482217
-0.03478332,0.059879616,0.002885975,-0.0135824,-0.0025518937
-0.030889358,0.061465576,-0.0048702937,-0.013675079,-0.0017053038
-0.027000383,0.0629424,-0.012779372,-0.013770925,-0.0006930706
-0.023251027,0.06429572,-0.020752888,-0.01388564,0.00046510482
-0.019738892,0.065494224,-0.028692339,-0.014016745,0.0017143236
-0.016444407,0.06651898,-0.036556166,-0.014144406,0.0029778953
-0.013258548,0.067380995,-0.044365864,-0.014238173,0.004180181
-0.010098819,0.068096444,-0.052143943,-0.014267344,0.0052704522
-0.007002079,0.0686434,-0.0598524,-0.014211401,0.0062385607
-0.0041027716,0.06895337,-0.06739919,-0.014066983,0.0071162903
-0.0015195201,0.06895484,-0.07470363,-0.0138489995,0.007963851
0.0007363088,0.06862566,-0.08174609,-0.0135855265,0.008846706
0.0027438272,0.06799863,-0.088546865,-0.0133082215,0.009811521
0.0045755804,0.06711542,-0.09510046,-0.013041553,0.010870127
0.0062265615,0.065980054,-0.10134154,-0.012794552,0.011996938
0.0076373303,0.0645591,-0.10718112,-0.012557948,0.013139702
0.008771869,0.06281918,-0.11257074,-0.012307704,0.014238081
0.009655131,0.060752466,-0.117520966,-0.01201372,0.01524175
0.010330101,0.05836293,-0.12205425,-0.011650669,0.016120862
0.010792477,0.055639498,-0.12614803,-0.011207185,0.016866269
0.010987826,0.0525584,-0.12973367,-0.010690145,0.017482411
0.010880422,0.0491166,-0.13275102,-0.010122558,0.017979208
0.010513649,0.045353033,-0.1351934,-0.009535762,0.018368432
0.009985147,0.04132374,-0.1370899,-0.008958712,0.01866561
0.009356047,0.037052263,-0.13844648,-0.0084081665,0.018893316
0.008593628,0.032510288,-0.13921723,-0.007883252,0.019079715
0.007615679,0.027652714,-0.13934287,-0.0073663634,0.0192491
0.006392963,0.022470176,-0.13881452,-0.006830055,0.019407557
0.004998399,0.017002927,-0.13768795,-0.0062474366,0.019532053
0.0035471725,0.0113052,-0.13602786,-0.005602355,0.01957145
0.0020922273,0.00540467,-0.13384145,-0.0048956852,0.019461941
0.0005902108,-0.0006976451,-0.13107485,-0.0041454867,0.019151026
-0.0010246965,-0.006993953,-0.12767711,-0.0033809715,0.018618628
-0.0027423943,-0.013449563,-0.123662785,-0.0026324594,0.017885186
-0.0044654217,-0.020022623,-0.11910652,-0.0019209557,0.017003583
-0.006098249,-0.026696969,-0.11407998,-0.0012511299,0.016039867
-0.0076363096,-0.03348267,-0.10860282,-0.0006102589,0.015051852
-0.009151891,-0.040378623,-0.102658615,2.648258e-05,0.014073251
-0.010689295,-0.047340464,-0.09624959,0.00068632426,0.013106486
-0.012185659,-0.054293726,-0.08942172,0.0013883641,0.012123759
-0.013508672,-0.06117925,-0.082231954,0.0021360752,0.011075359
-0.014574002,-0.067979336,-0.074701436,0.0029156192,0.009904712
-0.015415963,-0.07469619,-0.06681705,0.0037005953,0.008568306
-0.016134752,-0.08131086,-0.05858453,0.004461472,0.0070546507
-0.016777543,-0.08777235,-0.050071023,0.0051762136,0.0053930823
-0.017280735,-0.09402772,-0.04138173,0.0058381646,0.003645235
-0.01753051,-0.100053325,-0.032589708,0.0064582424,0.0018806804
-0.017469177,-0.10584662,-0.02369503,0.0070606237,0.00014881673
-0.017130362,-0.1113884,-0.014660962,0.0076735457,-0.0015367329
-0.016572852,-0.11662324,-0.0054905973,0.008318693,-0.0031920464
-0.015798356,-0.121484764,0.0037377041,0.009003174,-0.0048407726
-0.014750673,-0.12593786,0.012912445,0.009717107,-0.006493232
-0.0133923255,-0.12998837,0.021960314,0.010437721,-0.008142754
-0.011760509,-0.13364959,0.030869398,0.011138375,-0.009780744
-0.009928523,-0.13690558,0.03964472,0.011799087,-0.011415251
-0.007913719,-0.13971281,0.048253007,0.012414582,-0.013073042
-0.0056430297,-0.14203338,0.05662153,0.012996786,-0.014777994
-0.0030266456,-0.14385524,0.06468855,0.013570813,-0.016519822
-6.5071275e-05,-0.14517462,0.07244132,0.014165929,-0.01823926
0.0031310844,-0.14596702,0.07989339,0.014804911,-0.019846903
0.0064381463,-0.14618993,0.087027036,0.015495849,-0.021267992
0.009833356,-0.14582032,0.09377045,0.016229482,-0.022483606
0.013403557,-0.14488173,0.100040495,0.016983068,-0.023538573
0.017238846,-0.14342204,0.10580496,0.017729204,-0.024509737
0.021325337,-0.14145999,0.11109307,0.018446123,-0.02545748
0.025549643,-0.13895917,0.1159405,0.0191254,-0.026394974
0.029803805,-0.13586168,0.12032934,0.019774035,-0.027293835
0.0340721,-0.13214734,0.124189205,0.020410042,-0.028114762
0.038408205,-0.12785599,0.1274567,0.021053242,-0.028832875
0.042837746,-0.12305154,0.13012572,0.02171475,-0.029436098
0.04730235,-0.11777026,0.13223399,0.02238927,-0.029903319
0.051707104,-0.112008505,0.13380557,0.023053125,-0.030191008
0.056010433,-0.10575622,0.13481744,0.023668876,-0.030251153
0.060246892,-0.099031255,0.13522688,0.024194691,-0.030072784
0.06445423,-0.091874756,0.13502444,0.024594871,-0.029711183
0.06859039,-0.08431906,0.13424887,0.024847439,-0.029270958
0.07254062,-0.076371595,0.13294797,0.024945987,-0.028844327
0.07621134,-0.06803541,0.131134,0.024895199,-0.02844669
0.079605915,-0.05934039,0.12878665,0.024702076,-0.028001277
0.082795225,-0.05034689,0.12589748,0.02436658,-0.027390564
0.08581453,-0.041118346,0.12249977,0.023875665,-0.026538888
0.08860111,-0.03169555,0.118646555,0.02320332,-0.025462711
0.091041036,-0.02209892,0.114364855,0.022316914,-0.024248518
0.09306992,-0.012348926,0.10964541,0.021187551,-0.022976965
0.0947139,-0.00247639,0.1044842,0.019800605,-0.021657465
0.096028075,0.0074844784,0.0989261,0.018162405,-0.020229714
0.09700778,0.017499924,0.093053386,0.016300533,-0.018631626
0.097576946,0.027523266,0.08692569,0.014257698,-0.016873986
0.09766571,0.03748251,0.08053976,0.0120816585,-0.015052659
0.09728409,0.047297657,0.07386095,0.0098151965,-0.0132807605
0.09650248,0.05692234,0.066897236,0.0074899993,-0.011593731
0.09535879,0.066364594,0.05973369,0.0051266095,-0.0099089295
0.09379955,0.07565221,0.052484855,0.0027400064,-0.008080307
0.09172627,0.08476809,0.04521366,0.00034803932,-0.006009967
0.089099154,0.09362341,0.03790521,-0.002021268,-0.0037282892
0.08598315,0.10210459,0.03052446,-0.004327083,-0.001377199
0.0824845,0.11015062,0.023093324,-0.0065194564,0.00089006976
0.07864658,0.117778964,0.015700988,-0.008548422,0.0030107924
0.0744176,0.12502986,0.008436887,-0.010375321,0.005034646
0.0697209,0.13188766,0.0013237076,-0.011982155,0.007053612
0.06454631,0.1382652,-0.0056718476,-0.013375387,0.009106375
0.05896358,0.14406973,-0.01256153,-0.014582711,0.011142956
0.053052086,0.14927855,-0.019279521,-0.015644046,0.013078498
0.04683403,0.15394151,-0.025714219,-0.016600184,0.014882782
0.040286534,0.15810603,-0.031796496,-0.017483374,0.016618077
0.033410244,0.1617451,-0.037548877,-0.01831307,0.01838401
0.026265554,0.16476502,-0.04304064,-0.019097824,0.020214254
0.018930031,0.16708466,-0.048294794,-0.019841641,0.022018794
0.011429062,0.16870442,-0.053243417,-0.020551302,0.0236311
0.0037277325,0.16969673,-0.057775475,-0.021240775,0.024929209
-0.0041987766,0.17013189,-0.061825626,-0.021930229,0.025932133
-0.012294228,0.17001346,-0.06541551,-0.022639541,0.026788916
-0.020434557,0.1692807,-0.06861428,-0.02337871,0.027665786
-0.028517231,0.16786742,-0.071466245,-0.024139147,0.028622065
-0.0365313,0.1657593,-0.073956,-0.024889773,0.029574271
-0.044531267,0.16300409,-0.07603212,-0.02558009,0.030372841
-0.052542977,0.15967566,-0.07765252,-0.026149753,0.03092199
-0.060503177,0.15582639,-0.07880746,-0.02654161,0.031241413
-0.06829493,0.15146284,-0.07951291,-0.026713753,0.031424038
-0.0758348,0.14655839,-0.0797961,-0.026646666,0.031535905
-0.08311493,0.14109282,-0.079687335,-0.02634344,0.031551324
-0.09015952,0.13509057,-0.07921187,-0.025823856,0.031379685
-0.09695312,0.12862533,-0.07837716,-0.02511539,0.030955527
-0.10342444,0.12177956,-0.077169694,-0.02424514,0.030307736
-0.109499656,0.114588454,-0.07557684,-0.023235874,0.029545162
-0.115156814,0.107023224,-0.0736198,-0.022107337,0.028772317
-0.120415255,0.09904215,-0.07135932,-0.020881342,0.028009739
-0.12527399,0.09067011,-0.068856955,-0.019587344,0.027185958
-0.12967478,0.08202543,-0.06612681,-0.018264791,0.026202423
-0.13353649,0.073252305,-0.06313486,-0.016959924,0.025010921
-0.13682213,0.064413175,-0.059857372,-0.015717182,0.023639262
-0.13955998,0.0554495,-0.056340124,-0.014567982,0.02215377
-0.14179276,0.04626269,-0.052687727,-0.013521133,0.020603491
-0.14351194,0.036845785,-0.04898347,-0.012558847,0.018999275
-0.14465213,0.027335253,-0.04522169,-0.011640387,0.017338399
-0.14515167,0.017924126,-0.041331865,-0.010712527,0.015637686
-0.14501014,0.008716635,-0.03727849,-0.009723439,0.013932936
-0.14427842,-0.0003333646,-0.0331335,-0.008635439,0.012242589
-0.14299487,-0.0093401605,-0.029038787,-0.0074325567,0.010536083
-0.14114228,-0.01834402,-0.025091175,-0.0061210613,0.008747395
-0.13867407,-0.027249334,-0.021268737,-0.004723824,0.0068302928
-0.1355772,-0.03589644,-0.017478092,-0.0032716666,0.004807507
-0.13189772,-0.044185318,-0.01367495,-0.0017956421,0.0027667123
-0.12769918,-0.05212652,-0.0099315755,-0.00032324487,0.00080346526
-0.123002864,-0.05978056,-0.0063812817,0.0011206935,-0.0010397366
-0.11777899,-0.06716229,-0.00310109,0.0025101285,-0.002786081
-0.111999616,-0.07421054,-5.737727e-05,0.0038142186,-0.0044828393
-0.1056932,-0.08084216,0.0028317627,0.0049972404,-0.0061502527
-0.098939754,-0.087020665,0.00558955,0.006023549,-0.0077710804
-0.0918134,-0.09276596,0.008144264,0.0068665757,-0.00932629
-0.084336564,-0.09810464,0.010396832,0.007518582,-0.010832779
-0.07649391,-0.10302228,0.012312896,0.007996951,-0.012335425
-0.06828524,-0.107467055,0.013940373,0.008343679,-0.013853715
-0.05975603,-0.11139285,0.015341792,0.008617181,-0.015335262
-0.05097527,-0.11479215,0.016522825,0.008878526,-0.016670458
-0.041993327,-0.11768949,0.017433653,0.009176427,-0.017767632
-0.032832034,-0.12011087,0.018031498,0.009535916,-0.018626949
-0.023515947,-0.122063056,0.018326376,0.009954222,-0.019344533
-0.014101308,-0.12353641,0.018360324,0.010404694,-0.020037012
-0.0046621026,-0.12451888,0.018152952,0.01084671,-0.020748787
0.0047534006,-0.125005,0.017683377,0.011237559,-0.021422109
0.014142541,-0.124997795,0.016929837,0.011542067,-0.02195471
0.023515143,-0.12450929,0.01591567,0.011737203,-0.022291053
0.032839283,-0.12356119,0.014702078,0.011811373,-0.022464192
0.04202589,-0.122181356,0.013332711,0.011760491,-0.022552747
0.0509726,-0.12039655,0.011794783,0.011584138,-0.022597227
0.059623577,-0.11822723,0.01004481,0.011284525,-0.0225569
0.06798444,-0.11568783,0.008073273,0.010869077,-0.022348562
0.07607912,-0.1127883,0.0059372545,0.0103550395,-0.021930272
0.08389526,-0.10953421,0.003724892,0.009772905,-0.021350482
0.09137205,-0.10593174,0.001489691,0.009165533,-0.020715691
0.09843585,-0.1020029,-0.0007769559,0.008581508,-0.020105494
0.1050402,-0.097800165,-0.0031109129,0.008063925,-0.019511372
0.111170575,-0.09339704,-0.005519521,0.007638137,-0.018851424
0.11681898,-0.08884899,-0.007961453,0.007303018,-0.01804311
0.121964976,-0.08415675,-0.010373832,0.007029504,-0.017067026
0.12658429,-0.07927668,-0.0127096195,0.0067676883,-0.01597027
0.13066745,-0.074182376,-0.014947828,0.006460633,-0.014818305
